fire_ID,latitude,longitude,size,perimeter,start_date,end_date,duration,speed,expansion,sentiment,num_tweets
1224,22.8646,-104.274,0.21,1.85,2016-05-02,2016-05-02,1,0.46,0.21,
1226,22.8605,-99.1165,0.21,1.85,2016-02-15,2016-02-15,1,0.46,0.21,
1228,22.8605,-98.8497,0.43,3.7,2016-02-02,2016-02-04,3,0.37,0.14,
1230,22.8521,-99.0155,0.21,1.85,2016-05-02,2016-05-02,1,0.46,0.21,
1232,22.848,-98.9672,0.64,3.7,2016-02-17,2016-02-22,6,0.36,0.11,
1234,22.8355,-104.704,0.43,2.78,2016-05-18,2016-05-18,1,0.46,0.43,
1236,22.8313,-104.746,0.43,2.78,2016-05-01,2016-05-01,1,0.46,0.43,
1238,22.8271,-98.9656,0.21,1.85,2016-04-27,2016-04-27,1,0.46,0.21,
1240,22.8188,-99.0003,0.64,3.7,2016-04-09,2016-04-09,1,0.5,0.64,
1242,22.823,-98.9988,0.21,1.85,2016-04-21,2016-04-21,1,0.46,0.21,
1244,22.8105,-104.689,2.79,8.33,2016-05-18,2016-05-26,9,0.96,0.31,
1246,22.8021,-99.3407,4.29,10.19,2016-04-01,2016-04-16,16,0.92,0.27,
1248,22.7896,-105.442,12.22,22.22,2016-05-18,2016-05-29,12,2.02,1.02,
1250,22.798,-103.789,3.22,11.11,2016-05-17,2016-06-02,17,1.14,0.19,
1252,22.7855,-98.9038,3.86,12.04,2016-03-14,2016-03-30,17,1.14,0.23,
1254,22.8063,-98.9189,0.43,2.78,2016-03-19,2016-03-20,2,0.46,0.21,
1256,22.8021,-98.9023,0.21,1.85,2016-04-30,2016-04-30,1,0.46,0.21,
1258,22.7688,-98.8374,0.21,1.85,2016-03-23,2016-03-23,1,0.46,0.21,
1260,22.7771,-98.839,5.57,19.45,2016-04-16,2016-04-25,10,2.48,0.56,
1262,22.798,-98.5015,0.86,4.63,2016-01-07,2016-01-12,6,0.66,0.14,
1264,22.7813,-99.4476,1.07,5.56,2016-02-16,2016-02-18,3,1.39,0.36,
1266,22.7855,-99.4461,0.21,1.85,2016-02-29,2016-02-29,1,0.46,0.21,
1268,22.7855,-104.851,1.5,6.48,2016-04-18,2016-04-19,2,0.57,0.75,
1270,22.7771,-104.709,0.43,3.7,2016-05-17,2016-05-18,2,0.48,0.21,
1272,22.7771,-97.8583,2.79,9.26,2016-04-30,2016-05-08,9,0.74,0.31,
1274,22.773,-98.9444,0.43,2.78,2016-04-01,2016-04-01,1,0.56,0.43,
1276,22.7688,-105.276,1.5,7.41,2016-04-23,2016-04-28,6,0.78,0.25,
1278,22.7563,-99.0408,3.0,10.19,2016-01-10,2016-01-22,13,1.49,0.23,
1280,22.7521,-98.9338,1.07,4.63,2016-02-02,2016-02-08,7,0.57,0.15,
1282,22.7438,-98.9142,3.22,12.96,2016-02-16,2016-02-24,9,0.86,0.36,
1284,22.7146,-104.973,1.71,10.19,2016-05-15,2016-05-20,6,0.85,0.29,
1286,22.7396,-105.313,0.43,2.78,2016-05-01,2016-05-01,1,0.57,0.43,
1288,22.7396,-102.019,0.43,2.78,2016-03-03,2016-03-03,1,0.46,0.43,
1290,22.7313,-104.61,0.64,4.63,2016-05-04,2016-05-07,4,0.47,0.16,
1292,22.7271,-99.0016,1.71,9.26,2016-04-01,2016-04-02,2,0.74,0.86,
1294,22.723,-102.038,0.86,4.63,2016-03-03,2016-03-17,15,0.52,0.06,
1296,22.7105,-104.585,0.43,2.78,2016-05-18,2016-05-20,3,0.35,0.14,
1298,22.7105,-104.563,0.43,3.7,2016-05-25,2016-05-25,1,0.48,0.43,
1300,22.698,-98.9669,3.43,9.26,2016-01-10,2016-01-16,7,1.55,0.49,
1302,22.6938,-104.744,0.43,2.78,2016-05-20,2016-05-20,1,0.46,0.43,
1304,22.6896,-98.9428,0.21,1.85,2016-01-31,2016-01-31,1,0.46,0.21,
1306,22.673,-104.697,3.22,10.19,2016-05-20,2016-05-25,6,1.56,0.54,
1308,22.6563,-104.978,6.22,20.37,2016-05-18,2016-05-23,6,1.7,1.04,
1310,22.6563,-99.3522,0.21,1.85,2016-04-06,2016-04-06,1,0.46,0.21,
1312,22.6188,-104.656,19.29,26.85,2016-05-12,2016-05-25,14,1.46,1.38,
1314,22.6396,-104.798,0.43,2.78,2016-06-12,2016-06-12,1,0.46,0.43,
1316,22.6355,-99.3462,0.64,4.63,2016-01-15,2016-01-22,8,0.37,0.08,
1318,22.6396,-99.3673,0.64,3.7,2016-02-04,2016-02-04,1,0.85,0.64,
1320,22.6313,-99.3342,5.57,12.96,2016-01-15,2016-01-18,4,1.37,1.39,
1322,22.6313,-99.3612,0.21,1.85,2016-02-04,2016-02-04,1,0.46,0.21,
1324,22.5813,-99.3206,8.15,16.67,2016-04-01,2016-04-04,4,1.71,2.04,
1326,22.5896,-98.758,1.93,8.33,2016-08-28,2016-09-12,16,0.55,0.12,
1328,22.598,-105.001,0.43,2.78,2016-05-18,2016-05-18,1,0.46,0.43,
1330,22.5855,-99.0935,1.07,5.56,2016-01-08,2016-01-18,11,0.49,0.1,
1332,22.5855,-99.1025,1.5,5.56,2016-01-15,2016-01-15,1,1.4,1.5,
1334,22.5688,-104.69,1.71,5.56,2016-05-18,2016-05-24,7,0.7,0.24,
1336,22.5605,-104.674,1.5,8.33,2016-05-29,2016-05-31,3,1.27,0.5,
1338,22.5605,-99.0484,0.43,2.78,2016-03-04,2016-03-04,1,0.46,0.43,
1340,22.5355,-99.1027,0.21,1.85,2016-04-04,2016-04-04,1,0.46,0.21,
1342,22.5313,-99.3117,0.21,1.85,2016-04-03,2016-04-03,1,0.46,0.21,
1344,22.5146,-104.229,4.07,12.96,2016-05-18,2016-05-27,10,1.14,0.41,
1346,22.5063,-105.071,5.57,12.04,2016-05-04,2016-05-07,4,1.2,1.39,
1348,22.4896,-104.237,0.43,2.78,2016-05-20,2016-05-20,1,0.46,0.43,
1350,22.4771,-99.1736,0.21,1.85,2016-03-12,2016-03-12,1,0.46,0.21,
1352,22.4605,-98.1562,0.86,4.63,2016-08-28,2016-08-28,1,0.49,0.86,
1354,22.448,-105.027,1.07,4.63,2016-05-20,2016-05-20,1,0.58,1.07,
1356,22.4355,-104.192,3.43,8.33,2016-05-18,2016-05-22,5,1.04,0.69,
1358,22.4355,-104.792,0.86,4.63,2016-05-25,2016-05-29,5,0.49,0.17,
1360,22.4271,-105.128,0.64,3.7,2016-05-25,2016-05-25,1,0.85,0.64,
1362,22.398,-105.101,5.57,13.89,2016-05-24,2016-05-31,8,1.33,0.7,
1364,22.3521,-105.049,1.07,4.63,2016-05-04,2016-05-05,2,0.83,0.54,
1366,22.3146,-105.07,9.86,19.45,2016-05-23,2016-05-29,7,1.34,1.41,
1368,22.3313,-104.704,0.43,3.7,2016-05-13,2016-05-16,4,0.32,0.11,
1370,22.3063,-104.37,0.21,1.85,2016-04-12,2016-04-12,1,0.46,0.21,
1372,22.2813,-104.352,2.36,7.41,2016-05-30,2016-06-01,3,1.2,0.79,
1374,22.248,-105.11,4.72,11.11,2016-05-18,2016-05-22,5,1.02,0.94,
1376,22.2396,-99.2387,2.57,11.11,2016-02-02,2016-02-12,11,1.6,0.23,
1378,22.2313,-99.2599,0.21,1.85,2016-03-14,2016-03-14,1,0.46,0.21,
1380,22.248,-100.235,1.5,5.56,2016-01-31,2016-02-08,9,0.59,0.17,
1382,22.2438,-104.166,1.07,4.63,2016-05-13,2016-05-16,4,0.51,0.27,
1384,22.1938,-98.3063,3.0,9.26,2016-02-01,2016-02-22,22,0.92,0.14,
1386,22.2021,-98.2896,0.21,1.85,2016-02-18,2016-02-18,1,0.46,0.21,
1388,22.1896,-104.279,1.29,6.48,2016-05-03,2016-05-04,2,0.52,0.64,
1390,22.173,-98.2782,0.21,1.85,2016-04-04,2016-04-04,1,0.46,0.21,
1392,22.1605,-99.2458,0.86,6.48,2016-04-04,2016-04-04,1,0.99,0.86,
1394,22.1521,-99.0915,0.21,1.85,2016-04-08,2016-04-08,1,0.46,0.21,
1396,22.1105,-104.094,1.71,6.48,2016-05-16,2016-05-22,7,0.69,0.24,
1398,22.1396,-99.0152,0.21,1.85,2016-04-02,2016-04-02,1,0.46,0.21,
1400,22.1313,-99.0543,0.21,1.85,2016-01-26,2016-01-26,1,0.46,0.21,
1402,22.1271,-98.0438,1.29,5.56,2016-02-02,2016-02-11,10,0.81,0.13,
1404,22.1271,-104.997,0.64,3.7,2016-05-26,2016-05-27,2,0.46,0.32,
1406,22.1271,-99.2493,0.21,1.85,2016-04-20,2016-04-20,1,0.46,0.21,
1408,22.098,-104.957,0.21,1.85,2016-04-07,2016-04-07,1,0.46,0.21,
1410,22.123,-104.949,0.21,1.85,2016-04-08,2016-04-08,1,0.46,0.21,
1412,22.1188,-99.0635,0.21,1.85,2016-04-01,2016-04-01,1,0.46,0.21,
1414,22.1105,-104.117,3.64,9.26,2016-05-08,2016-05-18,11,1.13,0.33,
1416,22.1021,-98.3413,0.86,4.63,2016-02-17,2016-02-27,11,0.47,0.08,
1418,22.1021,-99.1328,0.21,1.85,2016-04-01,2016-04-01,1,0.46,0.21,
1420,22.0896,-98.3146,0.21,1.85,2016-02-12,2016-02-12,1,0.46,0.21,
1422,22.0855,-104.953,0.21,1.85,2016-04-07,2016-04-07,1,0.46,0.21,
1424,22.0813,-99.2395,0.64,4.63,2016-04-01,2016-04-03,3,0.71,0.21,
1426,22.0563,-98.3543,2.36,11.11,2016-02-03,2016-02-23,21,1.07,0.11,
1428,22.0396,-98.3787,1.29,6.48,2016-01-07,2016-01-16,10,0.48,0.13,
1430,22.0355,-98.3668,0.21,1.85,2016-01-24,2016-01-24,1,0.46,0.21,
1432,22.0521,-98.3919,2.36,9.26,2016-02-15,2016-02-27,13,1.1,0.18,
1434,22.0605,-103.352,2.14,7.41,2016-05-04,2016-05-13,10,0.79,0.21,
1436,22.0563,-99.2534,0.64,5.56,2016-04-02,2016-04-04,3,0.63,0.21,
1438,22.048,-105.249,1.07,4.63,2016-05-02,2016-05-02,1,1.06,1.07,
1440,22.0396,-98.3068,0.86,4.63,2016-03-07,2016-03-13,7,0.49,0.12,
1442,22.0271,-104.352,2.36,8.33,2016-05-16,2016-05-22,7,0.6,0.34,
1444,22.0146,-99.2827,3.0,7.41,2016-03-14,2016-03-23,10,1.23,0.3,
1446,22.0063,-105.447,0.43,3.7,2016-05-01,2016-05-01,1,0.49,0.43,
1448,22.0021,-99.1121,2.36,8.33,2016-04-01,2016-04-04,4,0.86,0.59,
1450,21.998,-98.2599,2.57,7.41,2016-02-17,2016-03-01,14,0.82,0.18,
1452,21.9855,-98.4894,0.21,1.85,2016-06-05,2016-06-05,1,0.46,0.21,
1454,21.9771,-98.4971,1.29,7.41,2016-06-26,2016-06-29,4,1.58,0.32,
1456,21.9855,-98.1838,0.64,3.7,2016-02-12,2016-02-13,2,0.77,0.32,
1458,21.9771,-98.205,0.21,1.85,2016-02-23,2016-02-23,1,0.46,0.21,
1460,21.9646,-98.6546,0.21,1.85,2016-02-09,2016-02-09,1,0.46,0.21,
1462,21.9688,-98.2082,0.21,1.85,2016-02-11,2016-02-11,1,0.46,0.21,
1464,21.9605,-98.8854,0.21,1.85,2016-02-19,2016-02-19,1,0.46,0.21,
1466,21.9521,-98.4079,0.86,5.56,2016-02-11,2016-02-17,7,0.84,0.12,
1468,21.9396,-98.7855,2.79,7.41,2015-12-23,2016-01-02,11,0.86,0.25,
1470,21.9355,-98.8051,0.43,2.78,2016-02-02,2016-02-05,4,0.37,0.11,
1472,21.9188,-98.4073,2.36,7.41,2016-04-01,2016-04-15,15,0.9,0.16,
1474,21.9396,-98.1701,0.21,1.85,2016-02-13,2016-02-13,1,0.46,0.21,
1476,21.9355,-103.386,1.29,5.56,2016-05-29,2016-05-29,1,0.75,1.29,
1478,21.9188,-98.4477,3.43,10.19,2016-02-05,2016-02-27,23,0.67,0.15,
1480,21.898,-98.1549,3.43,11.11,2016-02-20,2016-02-20,1,1.26,3.43,
1482,21.9146,-105.41,0.21,1.85,2016-06-03,2016-06-03,1,0.46,0.21,
1484,21.9105,-98.132,0.21,1.85,2016-02-15,2016-02-15,1,0.46,0.21,
1486,21.9021,-105.423,0.21,1.85,2016-06-04,2016-06-04,1,0.46,0.21,
1488,21.8855,-99.0623,0.21,1.85,2015-12-27,2015-12-27,1,0.46,0.21,
1490,21.8688,-98.8666,3.0,10.19,2016-02-08,2016-02-22,15,1.08,0.2,
1492,21.8438,-98.4363,17.58,46.3,2016-02-11,2016-03-11,30,1.93,0.59,
1494,21.8688,-98.1617,0.21,1.85,2016-02-20,2016-02-20,1,0.46,0.21,
1496,21.8563,-99.5493,2.14,7.41,2016-04-01,2016-04-07,7,0.64,0.31,
1498,21.8521,-98.047,0.21,1.85,2016-04-05,2016-04-05,1,0.46,0.21,
1500,21.8521,-98.8551,0.21,1.85,2016-02-04,2016-02-04,1,0.46,0.21,
1502,21.8396,-105.207,1.29,6.48,2016-02-05,2016-02-17,13,0.59,0.1,
1504,21.8438,-105.156,0.21,1.85,2016-05-01,2016-05-01,1,0.46,0.21,
1506,21.8271,-104.156,2.79,10.19,2016-06-05,2016-06-10,6,0.84,0.46,
1508,21.8355,-98.9693,0.21,1.85,2016-01-25,2016-01-25,1,0.46,0.21,
1510,21.8313,-98.4996,1.93,5.56,2016-02-08,2016-02-18,11,0.69,0.18,
1512,21.8271,-100.987,0.43,2.78,2016-01-14,2016-01-16,3,0.42,0.14,
1514,21.8271,-98.4608,0.21,1.85,2016-02-15,2016-02-15,1,0.46,0.21,
1516,21.823,-98.4489,0.21,1.85,2016-02-15,2016-02-15,1,0.46,0.21,
1518,21.8188,-98.5179,0.64,3.7,2016-02-05,2016-02-16,12,0.39,0.05,
1520,21.7896,-98.0356,0.43,2.78,2016-01-01,2016-01-08,8,0.27,0.05,
1522,21.8063,-104.563,0.43,2.78,2016-05-18,2016-05-22,5,0.35,0.09,
1524,21.798,-104.341,1.71,7.41,2016-06-02,2016-06-08,7,0.64,0.24,
1526,21.7813,-104.41,0.21,1.85,2016-06-01,2016-06-01,1,0.46,0.21,
1528,21.7855,-104.193,4.93,13.89,2016-05-25,2016-06-02,9,1.18,0.55,
1530,21.7855,-98.0687,0.21,1.85,2016-03-26,2016-03-26,1,0.46,0.21,
1532,21.773,-104.023,5.57,13.89,2016-06-01,2016-06-05,5,1.27,1.11,
1534,21.773,-104.669,0.64,3.7,2016-04-09,2016-04-09,1,0.51,0.64,
1536,21.7605,-104.431,0.43,2.78,2016-05-20,2016-05-21,2,0.56,0.21,
1538,21.7605,-104.139,0.43,2.78,2016-05-17,2016-05-17,1,0.46,0.43,
1540,21.7521,-98.4721,5.79,16.67,2015-12-25,2016-01-15,22,1.27,0.26,
1542,21.7355,-104.125,2.14,7.41,2016-06-13,2016-06-15,3,1.19,0.71,
1544,21.748,-104.449,0.43,2.78,2016-05-25,2016-05-29,5,0.29,0.09,
1546,21.7438,-104.167,3.43,11.11,2016-06-05,2016-06-14,10,1.19,0.34,
1548,21.748,-98.4423,0.21,1.85,2015-12-26,2015-12-26,1,0.46,0.21,
1550,21.7021,-104.16,2.57,7.41,2016-06-09,2016-06-17,9,0.61,0.29,
1552,21.7063,-104.719,1.5,6.48,2016-06-07,2016-06-10,4,0.68,0.38,
1554,21.7146,-98.4912,0.21,1.85,2015-12-02,2015-12-02,1,0.46,0.21,
1556,21.7105,-105.139,0.21,1.85,2016-06-23,2016-06-23,1,0.46,0.21,
1558,21.7021,-98.4244,2.36,9.26,2015-12-09,2015-12-23,15,0.58,0.16,
1560,21.7021,-104.734,0.21,1.85,2016-06-10,2016-06-10,1,0.46,0.21,
1562,21.6896,-105.272,1.07,4.63,2016-06-01,2016-06-05,5,0.54,0.21,
1564,21.6521,-98.4171,4.29,10.19,2015-12-13,2015-12-26,14,1.02,0.31,
1566,21.6688,-98.3837,0.21,1.85,2016-04-18,2016-04-18,1,0.46,0.21,
1568,21.6521,-103.702,8.15,13.89,2016-05-26,2016-06-03,9,0.88,0.91,
1570,21.6271,-103.581,0.21,1.85,2016-05-18,2016-05-18,1,0.46,0.21,
1572,21.5771,-104.742,0.21,1.85,2016-05-29,2016-05-29,1,0.46,0.21,
1574,21.548,-104.461,9.43,17.59,2016-05-20,2016-05-25,6,1.48,1.57,
1576,21.548,-101.123,0.64,4.63,2015-12-30,2016-01-05,7,0.47,0.09,
1578,21.5438,-104.641,1.5,5.56,2016-05-18,2016-05-19,2,0.73,0.75,
1580,21.498,-104.322,10.08,27.78,2016-05-29,2016-06-10,13,3.04,0.78,
1582,21.5188,-104.471,1.07,5.56,2016-05-27,2016-05-30,4,1.06,0.27,
1584,21.4813,-99.2684,24.44,34.26,2016-03-30,2016-04-16,18,1.89,1.36,
1586,21.5021,-104.298,0.43,3.7,2016-05-29,2016-05-29,1,0.49,0.43,
1588,21.4771,-104.293,0.64,5.56,2016-06-01,2016-06-03,3,0.73,0.21,
1590,21.4521,-97.5653,1.07,5.56,2016-05-01,2016-05-17,17,0.41,0.06,
1592,21.448,-97.5446,0.86,4.63,2016-05-01,2016-05-06,6,0.48,0.14,
1594,21.423,-104.662,1.71,6.48,2016-04-26,2016-05-02,7,0.61,0.24,
1596,21.4271,-104.029,1.71,6.48,2016-06-08,2016-06-10,3,0.67,0.57,
1598,21.4063,-104.811,2.57,8.33,2016-05-02,2016-05-07,6,1.12,0.43,
1600,21.4021,-104.79,0.43,2.78,2015-12-30,2015-12-30,1,0.56,0.43,
1602,21.3896,-104.575,0.86,4.63,2016-05-20,2016-05-23,4,0.61,0.21,
1604,21.373,-104.488,0.64,5.56,2016-06-05,2016-06-07,3,1.08,0.21,
1606,21.3563,-102.091,7.29,16.67,2016-04-06,2016-04-08,3,1.66,2.43,
1608,21.3438,-102.601,3.86,10.19,2016-05-19,2016-05-24,6,0.96,0.64,
1610,21.3271,-102.643,1.71,6.48,2016-05-20,2016-05-25,6,0.94,0.29,
1612,21.2771,-104.688,0.21,1.85,2016-05-29,2016-05-29,1,0.46,0.21,
1614,21.2563,-101.794,1.07,4.63,2016-05-18,2016-05-20,3,0.47,0.36,
1616,21.2396,-104.603,0.21,1.85,2016-05-22,2016-05-22,1,0.46,0.21,
1618,21.2105,-104.64,0.21,1.85,2015-12-21,2015-12-21,1,0.46,0.21,
1620,21.198,-104.703,3.64,10.19,2016-05-16,2016-05-25,10,0.62,0.36,
1622,21.2105,-104.596,1.71,6.48,2016-05-20,2016-05-20,1,1.64,1.71,
1624,21.1855,-104.614,7.5,25.0,2016-05-18,2016-05-25,8,2.09,0.94,
1626,21.1855,-104.716,0.21,1.85,2016-05-24,2016-05-24,1,0.46,0.21,
1628,21.1521,-104.568,0.21,1.85,2016-05-29,2016-05-29,1,0.46,0.21,
1630,21.1438,-104.674,1.07,4.63,2016-05-24,2016-05-27,4,0.49,0.27,
1632,21.1271,-104.742,0.64,4.63,2016-04-18,2016-04-18,1,0.88,0.64,
1634,21.1146,-104.59,0.43,2.78,2016-05-19,2016-05-20,2,0.55,0.21,
1636,21.1146,-104.336,0.21,1.85,2016-05-19,2016-05-19,1,0.46,0.21,
1638,21.098,-102.623,3.0,11.11,2016-05-26,2016-05-28,3,2.35,1.0,
1640,21.0813,-104.335,2.57,9.26,2016-04-04,2016-04-15,12,1.14,0.21,
1642,21.0813,-104.295,1.07,6.48,2016-05-01,2016-05-04,4,0.51,0.27,
1644,21.0813,-104.42,0.43,2.78,2016-05-22,2016-05-22,1,0.46,0.43,
1646,21.0771,-104.256,0.43,2.78,2016-06-05,2016-06-05,1,0.46,0.43,
1648,21.073,-104.458,0.43,2.78,2016-05-23,2016-05-25,3,0.42,0.14,
1650,21.073,-103.735,0.86,4.63,2016-02-17,2016-02-19,3,0.58,0.29,
1652,21.0563,-104.317,0.86,4.63,2016-05-07,2016-05-18,12,0.52,0.07,
1654,21.0313,-104.483,0.43,2.78,2016-04-07,2016-04-16,10,0.26,0.04,
1656,21.0271,-102.105,0.43,2.78,2016-05-02,2016-05-04,3,0.35,0.14,
1658,21.0063,-104.072,0.43,2.78,2016-05-02,2016-05-02,1,0.46,0.43,
1660,20.9813,-104.506,0.43,3.7,2016-04-17,2016-04-20,4,0.33,0.11,
1662,20.973,-103.001,0.86,4.63,2016-04-28,2016-04-30,3,0.77,0.29,
1664,20.9646,-102.031,0.86,4.63,2016-04-13,2016-04-23,11,0.51,0.08,
1666,20.9605,-101.845,0.21,1.85,2016-01-17,2016-01-17,1,0.46,0.21,
1668,20.9438,-101.535,1.07,4.63,2016-02-05,2016-02-05,1,0.57,1.07,
1670,20.9355,-104.402,0.21,1.85,2016-06-12,2016-06-12,1,0.46,0.21,
1672,20.9313,-102.334,1.5,8.33,2016-05-02,2016-05-04,3,1.03,0.5,
1674,20.9313,-102.254,0.43,2.78,2016-03-03,2016-03-04,2,0.46,0.21,
1676,20.9146,-103.282,1.93,7.41,2016-05-29,2016-05-31,3,0.94,0.64,
1678,20.9105,-102.761,0.43,3.7,2016-05-18,2016-05-18,1,0.49,0.43,
1680,20.898,-102.699,3.43,11.11,2016-04-26,2016-05-01,6,0.86,0.57,
1682,20.8938,-102.188,3.0,8.33,2016-05-02,2016-05-06,5,1.15,0.6,
1684,20.873,-102.076,2.14,7.41,2016-04-01,2016-04-01,1,1.8,2.14,
1686,20.8688,-102.733,0.86,4.63,2016-04-11,2016-04-11,1,0.49,0.86,
1688,20.8521,-102.775,1.07,5.56,2016-03-05,2016-03-05,1,0.77,1.07,
1690,20.8271,-101.371,0.21,1.85,2016-05-08,2016-05-08,1,0.46,0.21,
1692,20.8438,-103.621,3.43,12.04,2016-05-17,2016-05-22,6,1.28,0.57,
1694,20.8396,-103.805,2.79,7.41,2016-05-18,2016-05-22,5,0.89,0.56,
1696,20.8355,-103.486,0.43,2.78,2016-02-15,2016-02-18,4,0.31,0.11,
1698,20.823,-103.789,1.29,5.56,2016-04-23,2016-04-26,4,0.76,0.32,
1700,20.823,-101.355,0.21,1.85,2016-04-30,2016-04-30,1,0.46,0.21,
1702,20.8188,-103.969,0.21,1.85,2016-05-18,2016-05-18,1,0.46,0.21,
1704,20.8188,-102.864,4.5,12.96,2016-05-01,2016-05-07,7,0.97,0.64,
1706,20.8063,-101.362,1.93,8.33,2016-05-14,2016-05-20,7,0.9,0.28,
1708,20.798,-104.088,0.21,1.85,2016-05-02,2016-05-02,1,0.46,0.21,
1710,20.7688,-101.372,0.21,1.85,2016-05-18,2016-05-18,1,0.46,0.21,
1712,20.7605,-103.884,1.71,8.33,2016-04-05,2016-04-08,4,1.52,0.43,
1714,20.7646,-103.945,1.29,5.56,2016-01-17,2016-01-18,2,0.8,0.64,
1716,20.7438,-103.971,1.29,6.48,2016-05-01,2016-05-04,4,0.79,0.32,
1718,20.7438,-102.781,1.5,5.56,2016-05-18,2016-05-26,9,0.75,0.17,
1720,20.7271,-103.714,2.57,6.48,2016-04-26,2016-05-01,6,1.25,0.43,
1722,20.7313,-103.094,0.21,1.85,2016-05-19,2016-05-19,1,0.46,0.21,
1724,20.7271,-103.799,0.43,2.78,2016-03-27,2016-03-28,2,0.46,0.21,
1726,20.723,-103.783,0.43,2.78,2016-04-27,2016-05-01,5,0.29,0.09,
1728,20.7188,-103.727,0.21,1.85,2016-03-01,2016-03-01,1,0.46,0.21,
1730,20.7063,-103.91,1.93,7.41,2016-02-02,2016-02-12,11,1.37,0.18,
1732,20.6938,-103.79,0.64,4.63,2015-12-16,2015-12-20,5,0.43,0.13,
1734,20.6938,-102.894,1.07,5.56,2016-05-01,2016-05-04,4,0.72,0.27,
1736,20.6938,-103.914,0.64,3.7,2016-01-17,2016-01-18,2,0.49,0.32,
1738,20.6855,-103.815,0.43,2.78,2016-05-01,2016-05-01,1,0.46,0.43,
1740,20.6813,-103.162,0.21,1.85,2016-01-17,2016-01-17,1,0.46,0.21,
1742,20.673,-100.907,0.21,1.85,2016-02-14,2016-02-14,1,0.46,0.21,
1744,20.648,-103.767,10.5,22.22,2016-01-15,2016-02-01,18,1.05,0.58,
1746,20.6605,-103.077,0.86,4.63,2016-04-21,2016-04-24,4,0.5,0.21,
1748,20.6605,-102.921,0.43,2.78,2016-05-06,2016-05-07,2,0.46,0.21,
1750,20.6521,-97.7815,0.21,1.85,2016-05-04,2016-05-04,1,0.46,0.21,
1752,20.6396,-103.178,3.43,11.11,2016-05-04,2016-05-10,7,1.4,0.49,
1754,20.6438,-102.651,0.43,2.78,2016-05-01,2016-05-02,2,0.55,0.21,
1756,20.6313,-103.809,1.5,6.48,2016-02-16,2016-02-17,2,0.91,0.75,
1758,20.6188,-103.823,1.29,5.56,2016-01-06,2016-01-15,10,0.42,0.13,
1760,20.6188,-103.151,0.21,1.85,2016-02-02,2016-02-02,1,0.46,0.21,
1762,20.6105,-103.768,0.21,1.85,2016-01-05,2016-01-05,1,0.46,0.21,
1764,20.6105,-102.945,1.71,5.56,2016-05-19,2016-05-22,4,0.66,0.43,
1766,20.6063,-101.918,1.29,5.56,2016-04-03,2016-04-11,9,0.57,0.14,
1768,20.6063,-101.495,0.21,1.85,2015-12-09,2015-12-09,1,0.46,0.21,
1770,20.5938,-101.589,0.21,1.85,2016-05-02,2016-05-02,1,0.46,0.21,
1772,20.5896,-101.578,5.57,13.89,2016-05-11,2016-05-20,10,1.03,0.56,
1774,20.598,-104.183,1.93,7.41,2016-01-13,2016-01-27,15,0.5,0.13,
1776,20.5938,-102.876,3.0,8.33,2016-05-18,2016-05-22,5,1.38,0.6,
1778,20.5771,-102.753,0.86,4.63,2016-05-17,2016-05-25,9,0.46,0.1,
1780,20.5646,-103.791,1.71,6.48,2016-04-30,2016-05-01,2,0.69,0.86,
1782,20.5563,-101.493,2.14,8.33,2016-05-16,2016-05-18,3,1.09,0.71,
1784,20.548,-103.232,0.21,1.85,2016-05-29,2016-05-29,1,0.46,0.21,
1786,20.548,-102.698,0.43,2.78,2016-05-25,2016-05-26,2,0.46,0.21,
1788,20.5396,-103.8,3.64,9.26,2016-05-18,2016-05-20,3,1.23,1.21,
1790,20.5396,-101.34,1.29,5.56,2016-05-13,2016-05-20,8,0.5,0.16,
1792,20.5271,-103.983,0.64,4.63,2016-01-15,2016-01-20,6,0.4,0.11,
1794,20.5271,-103.965,0.21,1.85,2016-01-31,2016-01-31,1,0.46,0.21,
1796,20.5313,-103.123,9.65,22.22,2016-03-22,2016-04-14,24,1.24,0.4,
1798,20.523,-104.305,3.22,10.19,2016-04-04,2016-04-14,11,1.64,0.29,
1800,20.523,-102.815,0.21,1.85,2016-05-01,2016-05-01,1,0.46,0.21,
1802,20.5063,-104.267,0.43,2.78,2016-04-22,2016-04-22,1,0.55,0.43,
1804,20.498,-103.131,0.43,3.7,2016-05-04,2016-05-04,1,0.49,0.43,
1806,20.4855,-102.131,1.29,5.56,2016-04-20,2016-04-27,8,0.52,0.16,
1808,20.4896,-103.139,1.71,6.48,2016-03-31,2016-04-02,3,1.07,0.57,
1810,20.4896,-102.374,0.21,1.85,2016-05-02,2016-05-02,1,0.46,0.21,
1812,20.4855,-103.305,1.29,5.56,2016-02-01,2016-02-05,5,0.86,0.26,
1814,20.4563,-103.072,0.21,1.85,2016-03-28,2016-03-28,1,0.46,0.21,
1816,20.4563,-103.077,0.21,1.85,2016-04-02,2016-04-02,1,0.46,0.21,
1818,20.4605,-103.595,2.14,7.41,2016-04-02,2016-04-04,3,1.01,0.71,
1820,20.4646,-102.402,1.07,6.48,2016-05-15,2016-05-24,10,0.4,0.11,
1822,20.4688,-102.418,0.86,5.56,2016-05-18,2016-05-24,7,0.8,0.12,
1824,20.4688,-102.258,0.21,1.85,2016-05-13,2016-05-13,1,0.46,0.21,
1826,20.4646,-103.318,0.21,1.85,2016-02-29,2016-02-29,1,0.46,0.21,
