fire_ID,latitude,longitude,size,perimeter,start_date,end_date,duration,speed,expansion,location,state,state_short,sentiment,magnitude,num_tweets
22888,34.8188,-90.5011,1.5,6.48,2016-09-16,2016-09-21,6,0.61,0.25,"Lee County, AR, USA",Arkansas,AR,0,0,0
22890,34.8104,-95.2521,9.0,18.52,2016-02-06,2016-02-20,15,0.98,0.6,"Latimer County, OK, USA",Oklahoma,OK,0.0,6.199999809265137,21
22892,34.8229,-91.8202,6.65,27.78,2015-10-02,2015-10-14,13,2.95,0.51,"Lonoke County, AR, USA",Arkansas,AR,0.0,5.599999904632568,14
22894,34.8271,-94.1496,0.43,2.78,2015-10-23,2015-10-28,6,0.38,0.07,"Scott County, AR, USA",Arkansas,AR,-0.10000000149011612,2.799999952316284,6
22896,34.8354,-91.1336,0.21,1.85,2015-10-11,2015-10-11,1,0.46,0.21,"Monroe County, AR, USA",Arkansas,AR,-0.10000000149011612,2.799999952316284,6
22898,34.8354,-90.5093,0.21,1.85,2016-09-23,2016-09-23,1,0.46,0.21,"Lee County, AR, USA",Arkansas,AR,0,0,0
22900,34.8313,-94.5859,1.29,11.11,2016-02-11,2016-02-13,3,1.62,0.43,"Le Flore County, OK, USA",Oklahoma,OK,0.0,1.2000000476837158,3
22902,34.8271,-90.2818,0.21,1.85,2016-09-25,2016-09-25,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22904,34.8188,-91.1101,0.43,2.78,2015-10-03,2015-10-03,1,0.46,0.43,"Monroe County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
22906,34.8104,-94.1204,0.43,2.78,2016-01-30,2016-01-30,1,0.46,0.43,"Scott County, AR, USA",Arkansas,AR,0,0,0
22908,34.8104,-91.8672,1.29,9.26,2015-10-02,2015-10-09,8,1.75,0.16,"Lonoke County, AR, USA",Arkansas,AR,-0.10000000149011612,1.100000023841858,4
22910,34.8104,-95.2724,0.21,1.85,2016-02-01,2016-02-01,1,0.46,0.21,"Latimer County, OK, USA",Oklahoma,OK,0,0,0
22912,34.8104,-91.2176,0.43,2.78,2015-10-08,2015-10-08,1,0.63,0.43,"Monroe County, AR, USA",Arkansas,AR,-0.20000000298023224,1.2000000476837158,3
22914,34.8063,-93.1617,4.93,10.19,2016-02-17,2016-03-03,16,1.3,0.31,"Perry County, AR, USA",Arkansas,AR,-0.10000000149011612,4.0,12
22916,34.7938,-90.6411,7.72,22.22,2016-09-11,2016-09-20,10,1.17,0.77,"Lee County, AR, USA",Arkansas,AR,0,0,0
22918,34.7938,-94.2384,0.21,1.85,2016-02-01,2016-02-01,1,0.46,0.21,"Scott County, AR, USA",Arkansas,AR,-0.10000000149011612,0.10000000149011612,1
22920,34.7854,-93.8129,0.64,3.7,2016-04-01,2016-04-01,1,0.52,0.64,"Scott County, AR, USA",Arkansas,AR,0.0,0.10000000149011612,1
22922,34.7729,-93.2204,4.93,16.67,2016-03-22,2016-04-03,13,1.57,0.38,"Perry County, AR, USA",Arkansas,AR,0.0,0.10000000149011612,2
22924,34.7813,-93.1841,5.14,13.89,2016-03-24,2016-03-29,6,0.8,0.86,"Perry County, AR, USA",Arkansas,AR,0,0,0
22926,34.7854,-90.9109,0.21,1.85,2015-10-12,2015-10-12,1,0.46,0.21,"Lee County, AR, USA",Arkansas,AR,0.0,3.799999952316284,8
22928,34.7563,-88.6727,0.64,3.7,2016-03-15,2016-03-16,2,0.57,0.32,"Prentiss County, MS, USA",Mississippi,MS,0,0,0
22930,34.7813,-90.9723,0.43,2.78,2016-08-27,2016-08-27,1,0.46,0.43,"Lee County, AR, USA",Arkansas,AR,0.0,0.0,1
22932,34.7771,-93.6563,4.07,10.19,2016-03-27,2016-04-01,6,1.4,0.68,"Yell County, AR, USA",Arkansas,AR,0.0,0.10000000149011612,1
22934,34.7771,-93.4737,3.43,11.11,2016-03-17,2016-03-26,10,0.75,0.34,"Yell County, AR, USA",Arkansas,AR,0,0,0
22936,34.7646,-93.8348,0.21,1.85,2016-01-28,2016-01-28,1,0.46,0.21,"Scott County, AR, USA",Arkansas,AR,0,0,0
22938,34.7729,-93.8291,0.21,1.85,2016-02-04,2016-02-04,1,0.46,0.21,"Scott County, AR, USA",Arkansas,AR,-0.20000000298023224,0.4000000059604645,4
22940,34.7604,-94.7785,4.93,18.52,2016-03-23,2016-03-26,4,1.53,1.23,"Le Flore County, OK, USA",Oklahoma,OK,-0.10000000149011612,16.700000762939453,49
22942,34.7646,-87.7839,0.21,1.85,2015-10-07,2015-10-07,1,0.46,0.21,"Lauderdale County, AL, USA",Alabama,AL,0.0,0.0,1
22944,34.7354,-95.5154,3.22,10.19,2016-02-26,2016-03-06,10,0.73,0.32,"Pittsburg County, OK, USA",Oklahoma,OK,-0.30000001192092896,2.200000047683716,3
22946,34.7396,-90.9518,1.71,9.26,2016-09-16,2016-09-28,13,0.9,0.13,"Lee County, AR, USA",Arkansas,AR,0,0,0
22948,34.7521,-94.1604,4.07,13.89,2016-02-11,2016-02-14,4,1.63,1.02,"Scott County, AR, USA",Arkansas,AR,-0.20000000298023224,3.5999999046325684,6
22950,34.7313,-90.973,0.21,1.85,2016-09-03,2016-09-03,1,0.46,0.21,"Lee County, AR, USA",Arkansas,AR,0,0,0
22952,34.7354,-90.9725,0.21,1.85,2016-09-16,2016-09-16,1,0.46,0.21,"Lee County, AR, USA",Arkansas,AR,0,0,0
22954,34.7521,-91.8885,0.86,5.56,2015-10-26,2015-10-26,1,0.75,0.86,"Lonoke County, AR, USA",Arkansas,AR,-0.10000000149011612,2.700000047683716,4
22956,34.7521,-90.2708,0.64,3.7,2016-09-16,2016-09-18,3,0.52,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22958,34.7396,-95.6115,12.65,31.48,2016-02-13,2016-02-20,8,3.72,1.58,"Pittsburg County, OK, USA",Oklahoma,OK,0.0,5.300000190734863,19
22960,34.7396,-94.8814,0.64,3.7,2016-03-25,2016-03-27,3,0.52,0.21,"Le Flore County, OK, USA",Oklahoma,OK,-0.20000000298023224,16.299999237060547,47
22962,34.7229,-94.2539,3.0,8.33,2016-03-15,2016-03-25,11,0.83,0.27,"Scott County, AR, USA",Arkansas,AR,0,0,0
22964,34.7313,-95.7286,0.64,4.63,2016-03-16,2016-03-16,1,0.46,0.64,"Pittsburg County, OK, USA",Oklahoma,OK,0,0,0
22966,34.7229,-91.1565,0.21,1.85,2015-10-07,2015-10-07,1,0.46,0.21,"Monroe County, AR, USA",Arkansas,AR,-0.5,1.0,1
22968,34.7188,-90.2394,0.21,1.85,2016-09-20,2016-09-20,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22970,34.7146,-90.9901,0.21,1.85,2016-09-18,2016-09-18,1,0.46,0.21,"Lee County, AR, USA",Arkansas,AR,0,0,0
22972,34.7021,-90.2618,0.21,1.85,2015-10-01,2015-10-01,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22974,34.6979,-90.2724,10.93,28.71,2016-09-08,2016-09-25,18,1.69,0.61,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22976,34.6979,-90.2471,0.64,4.63,2016-09-20,2016-09-20,1,0.85,0.64,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22978,34.6979,-93.1308,0.43,2.78,2015-10-20,2015-10-28,9,0.26,0.05,"Garland County, AR, USA",Arkansas,AR,0.0,4.5,9
22980,34.6938,-90.9419,0.21,1.85,2015-10-03,2015-10-03,1,0.46,0.21,"Lee County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
22982,34.6729,-95.1951,2.79,10.19,2016-02-14,2016-02-17,4,0.76,0.7,"Pushmataha County, OK, USA",Oklahoma,OK,0.0,4.800000190734863,18
22984,34.6771,-90.2953,0.21,1.85,2016-09-26,2016-09-26,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22986,34.6521,-90.2934,1.07,5.56,2016-09-09,2016-09-20,12,0.42,0.09,"Tunica County, MS, USA",Mississippi,MS,0,0,0
22988,34.6604,-93.8687,1.93,10.19,2016-02-28,2016-03-05,7,0.74,0.28,"Montgomery County, AR, USA",Arkansas,AR,0.0,1.7000000476837158,11
22990,34.6688,-91.573,0.21,1.85,2015-10-04,2015-10-04,1,0.46,0.21,"Prairie County, AR, USA",Arkansas,AR,0,0,0
22992,34.6688,-90.8334,0.21,1.85,2015-10-01,2015-10-01,1,0.46,0.21,"Lee County, AR, USA",Arkansas,AR,-0.10000000149011612,1.2000000476837158,2
22994,34.6646,-91.5482,0.21,1.85,2015-10-08,2015-10-08,1,0.46,0.21,"Prairie County, AR, USA",Arkansas,AR,-0.20000000298023224,1.2000000476837158,3
22996,34.6604,-90.9914,0.64,3.7,2016-05-05,2016-05-06,2,0.75,0.32,"Lee County, AR, USA",Arkansas,AR,-0.20000000298023224,3.4000000953674316,10
22998,34.6604,-93.8535,0.64,3.7,2016-03-03,2016-03-04,2,0.52,0.32,"Montgomery County, AR, USA",Arkansas,AR,0.0,1.7000000476837158,11
23000,34.6604,-91.5638,0.43,3.7,2015-10-09,2015-10-09,1,0.47,0.43,"Prairie County, AR, USA",Arkansas,AR,-0.20000000298023224,1.2000000476837158,3
23002,34.6479,-89.1898,5.14,12.96,2016-03-06,2016-03-17,12,1.15,0.43,"Benton County, MS, USA",Mississippi,MS,-0.20000000298023224,0.20000000298023224,1
23004,34.6271,-93.8917,2.57,9.26,2016-03-23,2016-03-27,5,0.9,0.51,"Montgomery County, AR, USA",Arkansas,AR,0,0,0
23006,34.6438,-91.5657,0.43,2.78,2015-10-08,2015-10-09,2,0.63,0.21,"Prairie County, AR, USA",Arkansas,AR,-0.20000000298023224,1.2000000476837158,3
23008,34.6438,-91.5454,0.21,1.85,2015-10-04,2015-10-04,1,0.46,0.21,"Prairie County, AR, USA",Arkansas,AR,0,0,0
23010,34.6021,-95.9389,9.22,19.45,2016-01-28,2016-02-07,11,1.27,0.84,"Atoka County, OK, USA",Oklahoma,OK,0.0,0.8999999761581421,2
23012,34.6396,-91.7383,0.21,1.85,2016-01-28,2016-01-28,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23014,34.6271,-96.1146,0.43,2.78,2016-02-11,2016-02-11,1,0.46,0.43,"Coal County, OK, USA",Oklahoma,OK,0.0,0.8999999761581421,2
23016,34.6271,-93.598,1.71,6.48,2016-03-16,2016-03-20,5,0.79,0.34,"Montgomery County, AR, USA",Arkansas,AR,0,0,0
23018,34.6229,-90.5553,0.86,4.63,2016-05-07,2016-05-07,1,0.5,0.86,"Tunica County, MS, USA",Mississippi,MS,-0.20000000298023224,4.099999904632568,12
23020,34.6146,-91.9537,0.21,1.85,2015-10-14,2015-10-14,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0.0,4.699999809265137,12
23022,34.6104,-92.0352,0.21,1.85,2015-10-04,2015-10-04,1,0.46,0.21,"Pulaski County, AR, USA",Arkansas,AR,0,0,0
23024,34.6063,-91.1193,0.86,4.63,2015-10-06,2015-10-09,4,0.62,0.21,"Monroe County, AR, USA",Arkansas,AR,-0.20000000298023224,1.2000000476837158,3
23026,34.6021,-90.2593,1.5,5.56,2016-09-04,2016-09-16,13,0.93,0.12,"Tunica County, MS, USA",Mississippi,MS,0,0,0
23028,34.6063,-96.7739,3.43,10.19,2016-03-09,2016-03-14,6,1.45,0.57,"Pontotoc County, OK, USA",Oklahoma,OK,-0.20000000298023224,1.899999976158142,3
23030,34.6063,-90.5574,0.43,3.7,2016-05-05,2016-05-05,1,0.47,0.43,"Tunica County, MS, USA",Mississippi,MS,-0.20000000298023224,3.799999952316284,11
23032,34.5646,-90.34,16.08,39.82,2016-09-03,2016-10-03,31,1.75,0.52,"Tunica County, MS, USA",Mississippi,MS,0.0,0.0,2
23034,34.5938,-92.0167,0.64,3.7,2015-10-08,2015-10-09,2,0.52,0.32,"Lonoke County, AR, USA",Arkansas,AR,-0.20000000298023224,1.2000000476837158,3
23036,34.5938,-89.2683,1.93,7.41,2016-03-15,2016-03-19,5,1.5,0.39,"Benton County, MS, USA",Mississippi,MS,0,0,0
23038,34.5854,-90.2563,0.21,1.85,2016-09-10,2016-09-10,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
23040,34.5771,-91.9578,1.29,6.48,2016-09-23,2016-09-26,4,1.08,0.32,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23042,34.5771,-93.3899,0.21,1.85,2016-02-18,2016-02-18,1,0.46,0.21,"Garland County, AR, USA",Arkansas,AR,-0.20000000298023224,3.0,6
23044,34.5729,-91.8368,1.29,6.48,2016-09-06,2016-09-22,17,0.56,0.08,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23046,34.5771,-90.728,0.21,1.85,2016-09-16,2016-09-16,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23048,34.5771,-90.6977,0.21,1.85,2016-09-22,2016-09-22,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23050,34.5729,-91.943,0.21,1.85,2015-10-01,2015-10-01,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,-0.10000000149011612,1.2000000476837158,2
23052,34.5729,-85.1471,0.43,3.7,2016-03-17,2016-03-17,1,0.47,0.43,"Chattooga County, GA, USA",Georgia,GA,0,0,0
23054,34.5646,-90.6942,0.64,4.63,2016-09-02,2016-09-11,10,0.57,0.06,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23056,34.5604,-91.9798,0.86,4.63,2016-09-08,2016-09-22,15,0.51,0.06,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23058,34.5646,-91.0737,0.21,1.85,2015-10-07,2015-10-07,1,0.46,0.21,"Monroe County, AR, USA",Arkansas,AR,-0.5,1.0,1
23060,34.5604,-91.9596,0.86,4.63,2015-10-01,2015-10-06,6,0.6,0.14,"Lonoke County, AR, USA",Arkansas,AR,-0.20000000298023224,1.899999976158142,3
23062,34.5521,-91.8441,2.14,9.26,2015-10-09,2015-10-13,5,0.8,0.43,"Lonoke County, AR, USA",Arkansas,AR,0.0,6.199999809265137,12
23064,34.5438,-91.8653,1.93,9.26,2016-08-26,2016-09-03,9,0.92,0.21,"Lonoke County, AR, USA",Arkansas,AR,0.0,0.0,1
23066,34.5521,-91.8188,7.5,19.45,2016-09-17,2016-09-30,14,1.65,0.54,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23068,34.5229,-96.0044,6.86,22.22,2016-02-18,2016-02-25,8,1.76,0.86,"Atoka County, OK, USA",Oklahoma,OK,0.0,5.300000190734863,19
23070,34.5521,-91.0954,0.21,1.85,2015-10-03,2015-10-03,1,0.46,0.21,"Monroe County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23072,34.5521,-90.3618,0.21,1.85,2016-09-18,2016-09-18,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
23074,34.5479,-95.3857,7.72,19.45,2016-02-05,2016-02-09,5,1.66,1.54,"Pushmataha County, OK, USA",Oklahoma,OK,0.0,0.8999999761581421,2
23076,34.5438,-96.074,0.64,4.63,2016-02-14,2016-02-15,2,0.46,0.32,"Atoka County, OK, USA",Oklahoma,OK,0.0,4.199999809265137,14
23078,34.5396,-91.9972,0.86,5.56,2016-09-16,2016-09-18,3,0.6,0.29,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23080,34.5438,-91.0357,0.21,1.85,2015-10-12,2015-10-12,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0.0,3.799999952316284,8
23082,34.5396,-90.6872,0.21,1.85,2015-10-06,2015-10-06,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,-0.5,1.0,1
23084,34.5354,-92.0635,4.72,20.37,2016-09-23,2016-09-23,1,2.81,4.72,"Pulaski County, AR, USA",Arkansas,AR,0,0,0
23086,34.5313,-91.9577,0.21,1.85,2015-10-04,2015-10-04,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23088,34.5146,-91.8988,1.5,6.48,2016-09-03,2016-09-11,9,0.73,0.17,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23090,34.5313,-90.8753,0.21,1.85,2016-08-27,2016-08-27,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0.0,0.0,1
23092,34.5229,-91.7159,0.21,1.85,2016-09-16,2016-09-16,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23094,34.5063,-95.3835,10.72,25.0,2016-01-28,2016-02-01,5,2.42,2.14,"Pushmataha County, OK, USA",Oklahoma,OK,0,0,0
23096,34.5188,-93.9667,1.29,5.56,2016-02-13,2016-02-13,1,1.44,1.29,"Polk County, AR, USA",Arkansas,AR,-0.20000000298023224,2.700000047683716,3
23098,34.5188,-91.7972,0.21,1.85,2016-09-30,2016-09-30,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23100,34.5188,-90.6746,3.86,13.89,2016-09-13,2016-09-18,6,0.92,0.64,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23102,34.5146,-91.7067,0.21,1.85,2015-10-02,2015-10-02,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23104,34.5104,-91.9499,6.65,15.74,2016-09-11,2016-10-10,30,0.98,0.22,"Lonoke County, AR, USA",Arkansas,AR,0.0,1.5,2
23106,34.5104,-91.7425,0.21,1.85,2015-10-02,2015-10-02,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23108,34.5104,-90.7161,0.21,1.85,2015-10-06,2015-10-06,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,-0.5,1.0,1
23110,34.5063,-91.7228,0.21,1.85,2015-10-02,2015-10-02,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23112,34.5063,-91.3941,0.21,1.85,2016-08-09,2016-08-09,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,0.10000000149011612,0.20000000298023224,1
23114,34.4854,-95.7944,4.93,12.96,2016-03-27,2016-04-02,7,1.72,0.7,"Atoka County, OK, USA",Oklahoma,OK,-0.20000000298023224,15.300000190734863,37
23116,34.5021,-91.0306,0.43,3.7,2015-10-03,2015-10-12,10,0.55,0.04,"Phillips County, AR, USA",Arkansas,AR,0.0,3.700000047683716,9
23118,34.4854,-90.9315,3.86,15.74,2016-09-03,2016-09-23,21,1.0,0.18,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23120,34.4896,-90.4305,0.21,1.85,2016-08-16,2016-08-16,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
23122,34.4896,-91.9117,0.21,1.85,2016-09-26,2016-09-26,1,0.46,0.21,"Lonoke County, AR, USA",Arkansas,AR,0,0,0
23124,34.4813,-91.4982,22.51,27.78,2016-03-16,2016-03-22,7,2.54,3.22,"Arkansas County, AR, USA",Arkansas,AR,0,0,0
23126,34.4479,-91.5324,0.21,1.85,2016-09-03,2016-09-03,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,0,0,0
23128,34.4438,-91.5177,2.14,9.26,2016-09-14,2016-09-21,8,1.22,0.27,"Arkansas County, AR, USA",Arkansas,AR,0,0,0
23130,34.4521,-91.542,0.21,1.85,2016-09-18,2016-09-18,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,0,0,0
23132,34.4896,-91.4011,0.21,1.85,2016-08-31,2016-08-31,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,0,0,0
23134,34.4896,-90.9613,0.21,1.85,2016-09-17,2016-09-17,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23136,34.4854,-90.9669,0.21,1.85,2016-09-20,2016-09-20,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23138,34.4854,-90.9012,0.21,1.85,2016-09-18,2016-09-18,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23140,34.4813,-91.8975,0.21,1.85,2015-10-04,2015-10-04,1,0.46,0.21,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23142,34.4688,-90.408,0.21,1.85,2015-10-09,2015-10-09,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0.0,0.10000000149011612,2
23144,34.4646,-90.4085,3.0,12.04,2016-09-03,2016-09-15,13,1.83,0.23,"Tunica County, MS, USA",Mississippi,MS,0,0,0
23146,34.4396,-91.8163,1.5,5.56,2016-09-07,2016-09-20,14,0.59,0.11,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23148,34.4604,-91.8089,6.86,20.37,2016-09-16,2016-10-03,18,1.12,0.38,"Jefferson County, AR, USA",Arkansas,AR,-0.10000000149011612,1.0,1
23150,34.4771,-90.7253,0.21,1.85,2015-10-14,2015-10-14,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0.0,4.699999809265137,12
23152,34.4771,-88.6681,0.21,1.85,2016-08-22,2016-08-22,1,0.46,0.21,"Lee County, MS, USA",Mississippi,MS,-0.4000000059604645,2.0999999046325684,5
23154,34.4729,-90.2204,0.21,1.85,2016-09-20,2016-09-20,1,0.46,0.21,"Quitman County, MS, USA",Mississippi,MS,0,0,0
23156,34.4688,-90.8072,0.21,1.85,2015-10-01,2015-10-01,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,-0.10000000149011612,1.2000000476837158,2
23158,34.4646,-90.8179,0.21,1.85,2015-10-01,2015-10-01,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,-0.10000000149011612,1.2000000476837158,2
23160,34.4604,-91.9301,0.21,1.85,2015-10-12,2015-10-12,1,0.46,0.21,"Jefferson County, AR, USA",Arkansas,AR,0.0,3.799999952316284,8
23162,34.4604,-91.7684,0.64,3.7,2016-09-15,2016-09-17,3,0.57,0.21,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23164,34.4604,-91.2985,0.64,5.56,2015-10-04,2015-10-13,10,0.64,0.06,"Arkansas County, AR, USA",Arkansas,AR,0.0,6.199999809265137,12
23166,34.4563,-90.6218,6.0,17.59,2016-08-17,2016-09-03,18,0.92,0.33,"Phillips County, AR, USA",Arkansas,AR,0.0,0.0,1
23168,34.4438,-90.2243,3.64,14.82,2016-08-31,2016-09-18,19,1.12,0.19,"Quitman County, MS, USA",Mississippi,MS,0,0,0
23170,34.4563,-91.7436,0.21,1.85,2016-09-09,2016-09-09,1,0.46,0.21,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23172,34.4438,-91.356,2.14,9.26,2016-09-15,2016-09-28,14,1.18,0.15,"Arkansas County, AR, USA",Arkansas,AR,0,0,0
23174,34.4563,-91.2333,0.21,1.85,2015-10-26,2015-10-26,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,-0.10000000149011612,2.700000047683716,4
23176,34.4563,-90.8138,0.21,1.85,2015-10-03,2015-10-03,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23178,34.4313,-90.8321,7.29,22.22,2016-03-16,2016-03-20,5,2.34,1.46,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23180,34.4438,-90.6638,0.21,1.85,2016-08-31,2016-08-31,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23182,34.4438,-90.4163,0.21,1.85,2015-10-06,2015-10-06,1,0.46,0.21,"Tunica County, MS, USA",Mississippi,MS,0,0,0
23184,34.4313,-91.9132,6.22,22.22,2016-09-12,2016-09-25,14,1.91,0.44,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23186,34.4229,-91.7828,1.71,10.19,2016-09-06,2016-09-18,13,1.71,0.13,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23188,34.4396,-90.8109,0.64,3.7,2015-10-01,2015-10-03,3,0.44,0.21,"Phillips County, AR, USA",Arkansas,AR,-0.10000000149011612,1.2000000476837158,2
23190,34.4313,-90.6907,0.64,4.63,2016-08-17,2016-08-24,8,0.82,0.08,"Phillips County, AR, USA",Arkansas,AR,0.0,0.0,1
23192,34.4354,-90.6952,1.5,7.41,2016-08-29,2016-08-29,1,2.21,1.5,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23194,34.4354,-90.6144,0.21,1.85,2016-08-28,2016-08-28,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0.0,0.0,1
23196,34.4354,-85.9565,0.43,2.78,2016-05-22,2016-05-24,3,0.35,0.14,"Dekalb County, AL, USA",Alabama,AL,-0.30000001192092896,0.30000001192092896,1
23198,34.4271,-91.3631,0.21,1.85,2016-09-30,2016-09-30,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,0,0,0
23200,34.4146,-92.0312,1.07,4.63,2016-07-22,2016-07-24,3,0.64,0.36,"Jefferson County, AR, USA",Arkansas,AR,0.0,0.4000000059604645,3
23202,34.4104,-92.057,2.14,10.19,2016-07-29,2016-07-31,3,1.88,0.71,"Jefferson County, AR, USA",Arkansas,AR,-0.10000000149011612,2.9000000953674316,12
23204,34.4188,-92.0257,0.21,1.85,2016-08-31,2016-08-31,1,0.46,0.21,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23206,34.4229,-90.9898,0.21,1.85,2015-10-03,2015-10-03,1,0.46,0.21,"Phillips County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23208,34.4188,-91.6671,0.21,1.85,2015-10-02,2015-10-02,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23210,34.4146,-91.703,0.21,1.85,2015-10-02,2015-10-02,1,0.46,0.21,"Arkansas County, AR, USA",Arkansas,AR,0.0,0.20000000298023224,1
23212,34.4063,-90.7191,0.43,2.78,2016-08-29,2016-08-31,3,0.35,0.14,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23214,34.4063,-90.7292,2.57,10.19,2016-09-13,2016-09-20,8,0.73,0.32,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23216,34.4021,-90.6439,1.71,7.41,2016-09-13,2016-09-20,8,0.72,0.21,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23218,34.4104,-86.052,0.64,3.7,2016-05-21,2016-05-23,3,0.44,0.21,"Dekalb County, AL, USA",Alabama,AL,-0.30000001192092896,0.30000001192092896,1
23220,34.4021,-91.9114,0.86,5.56,2016-09-13,2016-09-20,8,0.46,0.11,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23222,34.4063,-90.7545,1.07,5.56,2016-09-18,2016-09-21,4,0.73,0.27,"Phillips County, AR, USA",Arkansas,AR,0,0,0
23224,34.3979,-95.5174,0.43,3.7,2016-02-01,2016-02-04,4,0.31,0.11,"Pushmataha County, OK, USA",Oklahoma,OK,0,0,0
23226,34.3979,-91.9725,0.64,3.7,2016-09-18,2016-09-21,4,0.52,0.16,"Jefferson County, AR, USA",Arkansas,AR,0,0,0
23228,34.3979,-87.9782,1.07,7.41,2015-12-03,2015-12-04,2,0.89,0.54,"Franklin County, AL, USA",Alabama,AL,0,0,0
23230,34.3938,-95.4924,3.22,9.26,2016-03-15,2016-03-20,6,1.46,0.54,"Pushmataha County, OK, USA",Oklahoma,OK,-0.10000000149011612,8.199999809265137,27
23232,34.3854,-93.8723,1.07,4.63,2016-02-09,2016-02-13,5,0.68,0.21,"Montgomery County, AR, USA",Arkansas,AR,-0.20000000298023224,3.799999952316284,7
23234,34.3896,-90.181,0.21,1.85,2015-10-09,2015-10-09,1,0.46,0.21,"Panola County, MS, USA",Mississippi,MS,0.0,0.10000000149011612,2
